index,name,price,number_of_comment,brand,size,weight,camera,comment
18,Máy Ảnh Sony Alpha A6400 Body + Lens 16-50mm (Black) - Hàng Chính Hãng,21990000,30,Sony, Body 120 x 669 x 597 mm Len 647 x 299 mm, Body 403g Len 116g,,Máy dùng tốt Giao hàng chưa đầy 2 tiếng Hộp nguyên seal Sony Tiki nên cải thiện đóng gói chèn thêm xốp tránh va đập hơn nữa
18,Máy Ảnh Sony Alpha A6400 Body + Lens 16-50mm (Black) - Hàng Chính Hãng,21990000,30,Sony, Body 120 x 669 x 597 mm Len 647 x 299 mm, Body 403g Len 116g,,Máy đẹp chất lượng rất tốt Giao hàng 2h cực kỳ nhanh  đúng hẹn Các chương trình giảm giá khá nhiều nhưng không đồng nhất Ngày sau có giảm giá cho màu bạc mà mình thích nhièu hơn ngày mình mua khá nhiều Hơi tiếc
18,Máy Ảnh Sony Alpha A6400 Body + Lens 16-50mm (Black) - Hàng Chính Hãng,21990000,30,Sony, Body 120 x 669 x 597 mm Len 647 x 299 mm, Body 403g Len 116g,,Khi nhận hàng mở hộp ra hàng máy còn seal  Bóc seal máy mới láng o Giao hàng cũng nhanh nhé cho tiki trading like 5 sao
18,Máy Ảnh Sony Alpha A6400 Body + Lens 16-50mm (Black) - Hàng Chính Hãng,21990000,30,Sony, Body 120 x 669 x 597 mm Len 647 x 299 mm, Body 403g Len 116g,,máy giao nhanh nguyên hộp còn seal check bảo hành chưa đượcquà tặng khuyến mãi giao sau
18,Máy Ảnh Sony Alpha A6400 Body + Lens 16-50mm (Black) - Hàng Chính Hãng,21990000,30,Sony, Body 120 x 669 x 597 mm Len 647 x 299 mm, Body 403g Len 116g,,Mình thấy đóng gói chưa cẩn thận Hộp máy nhỏ gọn chỉ được bao 01 lớp bóng hơi rồi đặt trong hộp giấy giao hàng là chưa chắc chắn Hy vọng Tiki cẩn thận hơn
18,Máy Ảnh Sony Alpha A6400 Body + Lens 16-50mm (Black) - Hàng Chính Hãng,21990000,30,Sony, Body 120 x 669 x 597 mm Len 647 x 299 mm, Body 403g Len 116g,,Giao hàng nhanh đóng gói cẩn thận máy chạy mượt Đang chờ thẻ nhớ của Shop khuyễn mại để chụp thử
18,Máy Ảnh Sony Alpha A6400 Body + Lens 16-50mm (Black) - Hàng Chính Hãng,21990000,30,Sony, Body 120 x 669 x 597 mm Len 647 x 299 mm, Body 403g Len 116g,,Giao hàng nhanh nhưng ko thấy chân đế và túi đựng máy đâu nhỉ
18,Máy Ảnh Sony Alpha A6400 Body + Lens 16-50mm (Black) - Hàng Chính Hãng,21990000,30,Sony, Body 120 x 669 x 597 mm Len 647 x 299 mm, Body 403g Len 116g,,hàng chính hãng tuy nhiên giao làm 2 lần hơi nản tý giao máy xong đợi 3 hôm sau mới có thẻ cụt cả hứng
18,Máy Ảnh Sony Alpha A6400 Body + Lens 16-50mm (Black) - Hàng Chính Hãng,21990000,30,Sony, Body 120 x 669 x 597 mm Len 647 x 299 mm, Body 403g Len 116g,,Nhỏ gọn Lấy nét rất nhanh Mới nguyên seal Sensor có thể dùng 12800 mà vẫn còn đẹp
18,Máy Ảnh Sony Alpha A6400 Body + Lens 16-50mm (Black) - Hàng Chính Hãng,21990000,30,Sony, Body 120 x 669 x 597 mm Len 647 x 299 mm, Body 403g Len 116g,,Máy ok tất cả mọi thứ ok trừ giao hàng hơi lâu chậm hơn dự kiến 3 ngày
18,Máy Ảnh Sony Alpha A6400 Body + Lens 16-50mm (Black) - Hàng Chính Hãng,21990000,30,Sony, Body 120 x 669 x 597 mm Len 647 x 299 mm, Body 403g Len 116g,,Nhận hàng full box còn tem Bao đẹp mới test máy được vài ngày hi vọng sẽ xài ngon 
18,Máy Ảnh Sony Alpha A6400 Body + Lens 16-50mm (Black) - Hàng Chính Hãng,21990000,30,Sony, Body 120 x 669 x 597 mm Len 647 x 299 mm, Body 403g Len 116g,,sản phẩm tốt giao hàng siêu nhanh luôn 5 sao cho shop
18,Máy Ảnh Sony Alpha A6400 Body + Lens 16-50mm (Black) - Hàng Chính Hãng,21990000,30,Sony, Body 120 x 669 x 597 mm Len 647 x 299 mm, Body 403g Len 116g,,Mọi thứ đều ổn có chân máy và thẻ nhớ nhưng chưa thấy túi tặng kèm
18,Máy Ảnh Sony Alpha A6400 Body + Lens 16-50mm (Black) - Hàng Chính Hãng,21990000,30,Sony, Body 120 x 669 x 597 mm Len 647 x 299 mm, Body 403g Len 116g,,Tiki giao hàng nhanh sản phẩm được đóng gói rất cẩn thận  Chấm 5 sao
18,Máy Ảnh Sony Alpha A6400 Body + Lens 16-50mm (Black) - Hàng Chính Hãng,21990000,30,Sony, Body 120 x 669 x 597 mm Len 647 x 299 mm, Body 403g Len 116g,,Sài rất ổn giao hàng nhanh và uy tín Máy Good
19,Máy Ảnh Nikon D3500 KIT 18-55 VR (24.2MP) - Hàng Chính Hãng,10280000,12,Nikon,124 x 97 x 70 mm, Máy 365g Lens 205g,242MP,Cám ơn Tiki cùng nhà cung cấp sản phẩm Mình đã nhận được sản phẩm và rất ưng ý      Cảm nhận ban đầu cá nhân mình cảm nhận thui nhé là sản phẩm dùng vừa tay cầm túi máy ảnh nhỏ gọn body cũng như ống kính chắc chắn cứng cáp Phụ kiện đầy đủ gồm Thân máy lens dây sạc túi máy ảnh     Mình là người mới tập sử dụng vì vậy theo mình Nikon d3500  phù hợp với túi tiền cũng như đối tượng là người mới như mình     Anh chị em thông cảm mình mới chụp nên ảnh chưa được tốt nhé
19,Máy Ảnh Nikon D3500 KIT 18-55 VR (24.2MP) - Hàng Chính Hãng,10280000,12,Nikon,124 x 97 x 70 mm, Máy 365g Lens 205g,242MP, Nhận xét về sản phẩm Sản phẩm mới full đầy đủ phụ kiện máy chụp đẹp phù hợp với các anh em mới tập chụp ảnh Tuy nhiên thẻ bảo hành ghi thời gian đã 10 tháng Trong khi sản phẩm chỉ được bảo hành chính hãng 12 tháng
19,Máy Ảnh Nikon D3500 KIT 18-55 VR (24.2MP) - Hàng Chính Hãng,10280000,12,Nikon,124 x 97 x 70 mm, Máy 365g Lens 205g,242MP,tôi đã mua 02 máy ảnh nikon của tiki Tin tưởng nhưng d3500 mua lần này  hơi buồn vì không có thẻ nhớ như đã mua d3400 năm 2018  nên chưa sử dụng được thẻ nhớ chẳng đáng là bao sao Ti ki không khuyến mại cho khách hàng 1 thẻ 
19,Máy Ảnh Nikon D3500 KIT 18-55 VR (24.2MP) - Hàng Chính Hãng,10280000,12,Nikon,124 x 97 x 70 mm, Máy 365g Lens 205g,242MP,nhận máy ngày 12032020 ngày xuất kho 06082020 quá 2 tháng rồi như vậy thì phải đổi lại thẻ bh đúng không tiki
19,Máy Ảnh Nikon D3500 KIT 18-55 VR (24.2MP) - Hàng Chính Hãng,10280000,12,Nikon,124 x 97 x 70 mm, Máy 365g Lens 205g,242MP,đã mua sản phẩm dùng đc tuy nhiên nói có quà tặng  nhưng ko thấy gửi kèm hỏi thì nói chờ trả lời nhưng 2 tuần rồi chưa trả lời
19,Máy Ảnh Nikon D3500 KIT 18-55 VR (24.2MP) - Hàng Chính Hãng,10280000,12,Nikon,124 x 97 x 70 mm, Máy 365g Lens 205g,242MP,Máy ảnh Nikon D3500 được giới thiệu sản xuất tại Nhật bản nhưng khi đặt mua lại gửi máy sản xuất tại Thái lan 
19,Máy Ảnh Nikon D3500 KIT 18-55 VR (24.2MP) - Hàng Chính Hãng,10280000,12,Nikon,124 x 97 x 70 mm, Máy 365g Lens 205g,242MP,Mua được 3 tháng thấy sp dung tốt phù hợp dân nghiệp dư như mình len kit kèm theo phù hợp du lịch
19,Máy Ảnh Nikon D3500 KIT 18-55 VR (24.2MP) - Hàng Chính Hãng,10280000,12,Nikon,124 x 97 x 70 mm, Máy 365g Lens 205g,242MP,gửi thẻ nhớ với cặp để máy ảnh nhanh tiki ơi có máy ảnh mà không có thẻ nhớ thì như không
19,Máy Ảnh Nikon D3500 KIT 18-55 VR (24.2MP) - Hàng Chính Hãng,10280000,12,Nikon,124 x 97 x 70 mm, Máy 365g Lens 205g,242MP,Cực kì hài lòng
19,Máy Ảnh Nikon D3500 KIT 18-55 VR (24.2MP) - Hàng Chính Hãng,10280000,12,Nikon,124 x 97 x 70 mm, Máy 365g Lens 205g,242MP,nguyên hộp của VIC vận chuyển an toàn
19,Máy Ảnh Nikon D3500 KIT 18-55 VR (24.2MP) - Hàng Chính Hãng,10280000,12,Nikon,124 x 97 x 70 mm, Máy 365g Lens 205g,242MP,Cám ơn Tiki cùng nhà cung cấp sản phẩm Mình đã nhận được sản phẩm và rất ưng ý      Cảm nhận ban đầu cá nhân mình cảm nhận thui nhé là sản phẩm dùng vừa tay cầm túi máy ảnh nhỏ gọn body cũng như ống kính chắc chắn cứng cáp Phụ kiện đầy đủ gồm Thân máy lens dây sạc túi máy ảnh     Mình là người mới tập sử dụng vì vậy theo mình Nikon d3500  phù hợp với túi tiền cũng như đối tượng là người mới như mình     Anh chị em thông cảm mình mới chụp nên ảnh chưa được tốt nhé
19,Máy Ảnh Nikon D3500 KIT 18-55 VR (24.2MP) - Hàng Chính Hãng,10280000,12,Nikon,124 x 97 x 70 mm, Máy 365g Lens 205g,242MP, Nhận xét về sản phẩm Sản phẩm mới full đầy đủ phụ kiện máy chụp đẹp phù hợp với các anh em mới tập chụp ảnh Tuy nhiên thẻ bảo hành ghi thời gian đã 10 tháng Trong khi sản phẩm chỉ được bảo hành chính hãng 12 tháng
19,Máy Ảnh Nikon D3500 KIT 18-55 VR (24.2MP) - Hàng Chính Hãng,10280000,12,Nikon,124 x 97 x 70 mm, Máy 365g Lens 205g,242MP,tôi đã mua 02 máy ảnh nikon của tiki Tin tưởng nhưng d3500 mua lần này  hơi buồn vì không có thẻ nhớ như đã mua d3400 năm 2018  nên chưa sử dụng được thẻ nhớ chẳng đáng là bao sao Ti ki không khuyến mại cho khách hàng 1 thẻ 
19,Máy Ảnh Nikon D3500 KIT 18-55 VR (24.2MP) - Hàng Chính Hãng,10280000,12,Nikon,124 x 97 x 70 mm, Máy 365g Lens 205g,242MP,nhận máy ngày 12032020 ngày xuất kho 06082020 quá 2 tháng rồi như vậy thì phải đổi lại thẻ bh đúng không tiki
19,Máy Ảnh Nikon D3500 KIT 18-55 VR (24.2MP) - Hàng Chính Hãng,10280000,12,Nikon,124 x 97 x 70 mm, Máy 365g Lens 205g,242MP,đã mua sản phẩm dùng đc tuy nhiên nói có quà tặng  nhưng ko thấy gửi kèm hỏi thì nói chờ trả lời nhưng 2 tuần rồi chưa trả lời
19,Máy Ảnh Nikon D3500 KIT 18-55 VR (24.2MP) - Hàng Chính Hãng,10280000,12,Nikon,124 x 97 x 70 mm, Máy 365g Lens 205g,242MP,Máy ảnh Nikon D3500 được giới thiệu sản xuất tại Nhật bản nhưng khi đặt mua lại gửi máy sản xuất tại Thái lan 
19,Máy Ảnh Nikon D3500 KIT 18-55 VR (24.2MP) - Hàng Chính Hãng,10280000,12,Nikon,124 x 97 x 70 mm, Máy 365g Lens 205g,242MP,Mua được 3 tháng thấy sp dung tốt phù hợp dân nghiệp dư như mình len kit kèm theo phù hợp du lịch
19,Máy Ảnh Nikon D3500 KIT 18-55 VR (24.2MP) - Hàng Chính Hãng,10280000,12,Nikon,124 x 97 x 70 mm, Máy 365g Lens 205g,242MP,gửi thẻ nhớ với cặp để máy ảnh nhanh tiki ơi có máy ảnh mà không có thẻ nhớ thì như không
19,Máy Ảnh Nikon D3500 KIT 18-55 VR (24.2MP) - Hàng Chính Hãng,10280000,12,Nikon,124 x 97 x 70 mm, Máy 365g Lens 205g,242MP,Cực kì hài lòng
19,Máy Ảnh Nikon D3500 KIT 18-55 VR (24.2MP) - Hàng Chính Hãng,10280000,12,Nikon,124 x 97 x 70 mm, Máy 365g Lens 205g,242MP,nguyên hộp của VIC vận chuyển an toàn
20,Máy Ảnh Canon PowerShot SX430 IS (Lê Bảo Minh) - Hàng Chính Hãng,6400000,15,Canon,1044 x 691 x 851 mm 41 x 27 x 34inc,Xấp xỉ 323g 1140z bao gồm pin và thẻ nhớ Xấp xỉ 306g 108oz chỉ tính riêng thân máy,,thứ nhất thích vì đây là hàng của Nhật thứ hai thích vì đây là Grand đỉnh của máy ảnh thứ 3 thiết kế rất nhỏ gọn dễ cầm tay hay bỏ ba lô thứ 4 nếu biết tận dụng hết các tính năng của máy chất lượng ảnh ra rất đẹp thiết kế màu đen tui thấy sang trọng lắm
20,Máy Ảnh Canon PowerShot SX430 IS (Lê Bảo Minh) - Hàng Chính Hãng,6400000,15,Canon,1044 x 691 x 851 mm 41 x 27 x 34inc,Xấp xỉ 323g 1140z bao gồm pin và thẻ nhớ Xấp xỉ 306g 108oz chỉ tính riêng thân máy,,Với mức tiền như thế này rất chim ưng rồi  Giá rẻ kết nối wifi tốt zoom 45x xa rõ Chụp nắng lên màu tươi rất đẹp máy chụp cho hình thật Điểm trừ duy nhất là chụp buối tối ảnh mờ chất lượng kém
20,Máy Ảnh Canon PowerShot SX430 IS (Lê Bảo Minh) - Hàng Chính Hãng,6400000,15,Canon,1044 x 691 x 851 mm 41 x 27 x 34inc,Xấp xỉ 323g 1140z bao gồm pin và thẻ nhớ Xấp xỉ 306g 108oz chỉ tính riêng thân máy,,Tuy máy hơi nhỏngười nào bàn tay to thì khó cầm nhưng bù lại chụp thì okngày đêm chụp đều đẹpzoom xa thì bị rung phải gắn vào chân mới chụp dcCanon mà tăng kích thước máy ảnh to hơn tí nữa và cải thiện độ rung khi zoom thì sẽ nhiều người mới chơi máy ảnh như mình thích mua lắm
20,Máy Ảnh Canon PowerShot SX430 IS (Lê Bảo Minh) - Hàng Chính Hãng,6400000,15,Canon,1044 x 691 x 851 mm 41 x 27 x 34inc,Xấp xỉ 323g 1140z bao gồm pin và thẻ nhớ Xấp xỉ 306g 108oz chỉ tính riêng thân máy,,Máy thiếu thẻ nhớ Chất lượng ảnh không cao Không có dây đeo Có chế độ chụp chân dung nhưng không chụp được Nói chung sản phẩm chất lượng không cao
20,Máy Ảnh Canon PowerShot SX430 IS (Lê Bảo Minh) - Hàng Chính Hãng,6400000,15,Canon,1044 x 691 x 851 mm 41 x 27 x 34inc,Xấp xỉ 323g 1140z bao gồm pin và thẻ nhớ Xấp xỉ 306g 108oz chỉ tính riêng thân máy,,Nhâm lân san phâm nghi la may se to nhưng rât la mini nho va khi dung ngoai trơi thi không thây anh trên man hinh đê chup
20,Máy Ảnh Canon PowerShot SX430 IS (Lê Bảo Minh) - Hàng Chính Hãng,6400000,15,Canon,1044 x 691 x 851 mm 41 x 27 x 34inc,Xấp xỉ 323g 1140z bao gồm pin và thẻ nhớ Xấp xỉ 306g 108oz chỉ tính riêng thân máy,,Sản phẩm có ghi tặng kèm túi đựng và thẻ nhớ nhưng nhận hàng mở hộp không thấy đâu cả
20,Máy Ảnh Canon PowerShot SX430 IS (Lê Bảo Minh) - Hàng Chính Hãng,6400000,15,Canon,1044 x 691 x 851 mm 41 x 27 x 34inc,Xấp xỉ 323g 1140z bao gồm pin và thẻ nhớ Xấp xỉ 306g 108oz chỉ tính riêng thân máy,,chụp đẹp  còn có phiếu bảo hành và tem chống hàng giả of bảo minh Ngon  mà k bít đi bảo hành như nào bản hướng dẫn điện tử khó đọc
20,Máy Ảnh Canon PowerShot SX430 IS (Lê Bảo Minh) - Hàng Chính Hãng,6400000,15,Canon,1044 x 691 x 851 mm 41 x 27 x 34inc,Xấp xỉ 323g 1140z bao gồm pin và thẻ nhớ Xấp xỉ 306g 108oz chỉ tính riêng thân máy,,Đã nhận được sản phẩm máy ok lắm Mà sao mình không thấy tặng khóa học nhiếp ảnh vậy tiki
20,Máy Ảnh Canon PowerShot SX430 IS (Lê Bảo Minh) - Hàng Chính Hãng,6400000,15,Canon,1044 x 691 x 851 mm 41 x 27 x 34inc,Xấp xỉ 323g 1140z bao gồm pin và thẻ nhớ Xấp xỉ 306g 108oz chỉ tính riêng thân máy,,đóng gói đẹp cẩn thận máy ảnh chất lượng giao hàng trước thời gian dự kiến
20,Máy Ảnh Canon PowerShot SX430 IS (Lê Bảo Minh) - Hàng Chính Hãng,6400000,15,Canon,1044 x 691 x 851 mm 41 x 27 x 34inc,Xấp xỉ 323g 1140z bao gồm pin và thẻ nhớ Xấp xỉ 306g 108oz chỉ tính riêng thân máy,,Ảnh chụp từ máy chuyển qua điện thoại đẹp Nói chung là ok 
20,Máy Ảnh Canon PowerShot SX430 IS (Lê Bảo Minh) - Hàng Chính Hãng,6400000,15,Canon,1044 x 691 x 851 mm 41 x 27 x 34inc,Xấp xỉ 323g 1140z bao gồm pin và thẻ nhớ Xấp xỉ 306g 108oz chỉ tính riêng thân máy,,thứ nhất thích vì đây là hàng của Nhật thứ hai thích vì đây là Grand đỉnh của máy ảnh thứ 3 thiết kế rất nhỏ gọn dễ cầm tay hay bỏ ba lô thứ 4 nếu biết tận dụng hết các tính năng của máy chất lượng ảnh ra rất đẹp thiết kế màu đen tui thấy sang trọng lắm
20,Máy Ảnh Canon PowerShot SX430 IS (Lê Bảo Minh) - Hàng Chính Hãng,6400000,15,Canon,1044 x 691 x 851 mm 41 x 27 x 34inc,Xấp xỉ 323g 1140z bao gồm pin và thẻ nhớ Xấp xỉ 306g 108oz chỉ tính riêng thân máy,,Với mức tiền như thế này rất chim ưng rồi  Giá rẻ kết nối wifi tốt zoom 45x xa rõ Chụp nắng lên màu tươi rất đẹp máy chụp cho hình thật Điểm trừ duy nhất là chụp buối tối ảnh mờ chất lượng kém
20,Máy Ảnh Canon PowerShot SX430 IS (Lê Bảo Minh) - Hàng Chính Hãng,6400000,15,Canon,1044 x 691 x 851 mm 41 x 27 x 34inc,Xấp xỉ 323g 1140z bao gồm pin và thẻ nhớ Xấp xỉ 306g 108oz chỉ tính riêng thân máy,,Tuy máy hơi nhỏngười nào bàn tay to thì khó cầm nhưng bù lại chụp thì okngày đêm chụp đều đẹpzoom xa thì bị rung phải gắn vào chân mới chụp dcCanon mà tăng kích thước máy ảnh to hơn tí nữa và cải thiện độ rung khi zoom thì sẽ nhiều người mới chơi máy ảnh như mình thích mua lắm
20,Máy Ảnh Canon PowerShot SX430 IS (Lê Bảo Minh) - Hàng Chính Hãng,6400000,15,Canon,1044 x 691 x 851 mm 41 x 27 x 34inc,Xấp xỉ 323g 1140z bao gồm pin và thẻ nhớ Xấp xỉ 306g 108oz chỉ tính riêng thân máy,,Máy thiếu thẻ nhớ Chất lượng ảnh không cao Không có dây đeo Có chế độ chụp chân dung nhưng không chụp được Nói chung sản phẩm chất lượng không cao
20,Máy Ảnh Canon PowerShot SX430 IS (Lê Bảo Minh) - Hàng Chính Hãng,6400000,15,Canon,1044 x 691 x 851 mm 41 x 27 x 34inc,Xấp xỉ 323g 1140z bao gồm pin và thẻ nhớ Xấp xỉ 306g 108oz chỉ tính riêng thân máy,,Nhâm lân san phâm nghi la may se to nhưng rât la mini nho va khi dung ngoai trơi thi không thây anh trên man hinh đê chup
20,Máy Ảnh Canon PowerShot SX430 IS (Lê Bảo Minh) - Hàng Chính Hãng,6400000,15,Canon,1044 x 691 x 851 mm 41 x 27 x 34inc,Xấp xỉ 323g 1140z bao gồm pin và thẻ nhớ Xấp xỉ 306g 108oz chỉ tính riêng thân máy,,Sản phẩm có ghi tặng kèm túi đựng và thẻ nhớ nhưng nhận hàng mở hộp không thấy đâu cả
20,Máy Ảnh Canon PowerShot SX430 IS (Lê Bảo Minh) - Hàng Chính Hãng,6400000,15,Canon,1044 x 691 x 851 mm 41 x 27 x 34inc,Xấp xỉ 323g 1140z bao gồm pin và thẻ nhớ Xấp xỉ 306g 108oz chỉ tính riêng thân máy,,chụp đẹp  còn có phiếu bảo hành và tem chống hàng giả of bảo minh Ngon  mà k bít đi bảo hành như nào bản hướng dẫn điện tử khó đọc
20,Máy Ảnh Canon PowerShot SX430 IS (Lê Bảo Minh) - Hàng Chính Hãng,6400000,15,Canon,1044 x 691 x 851 mm 41 x 27 x 34inc,Xấp xỉ 323g 1140z bao gồm pin và thẻ nhớ Xấp xỉ 306g 108oz chỉ tính riêng thân máy,,Đã nhận được sản phẩm máy ok lắm Mà sao mình không thấy tặng khóa học nhiếp ảnh vậy tiki
20,Máy Ảnh Canon PowerShot SX430 IS (Lê Bảo Minh) - Hàng Chính Hãng,6400000,15,Canon,1044 x 691 x 851 mm 41 x 27 x 34inc,Xấp xỉ 323g 1140z bao gồm pin và thẻ nhớ Xấp xỉ 306g 108oz chỉ tính riêng thân máy,,đóng gói đẹp cẩn thận máy ảnh chất lượng giao hàng trước thời gian dự kiến
20,Máy Ảnh Canon PowerShot SX430 IS (Lê Bảo Minh) - Hàng Chính Hãng,6400000,15,Canon,1044 x 691 x 851 mm 41 x 27 x 34inc,Xấp xỉ 323g 1140z bao gồm pin và thẻ nhớ Xấp xỉ 306g 108oz chỉ tính riêng thân máy,,Ảnh chụp từ máy chuyển qua điện thoại đẹp Nói chung là ok 
21,Đồ Chơi Máy chụp hình thông minh - vàng cá tính cho bé Clever Hippo YT011/YL,799000,4,CLEVER HIPPO,,,,Sao bán máy ảnh k có thẻ nhớ vậy Giờ mình phải mua thẻ nhớ loại nào và ở đâu hả shop
21,Đồ Chơi Máy chụp hình thông minh - vàng cá tính cho bé Clever Hippo YT011/YL,799000,4,CLEVER HIPPO,,,,đặt màu hồng mà giao màu vàng
